administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
64.74,Bontang,Kalimantan Timur,autonomous_city,1648186,117.485400,0.132400
65.71,Tarakan,Kalimantan Utara,autonomous_city,1624725,117.591520,3.313320
71.71,Manado,Sulawesi Utara,autonomous_city,1636544,124.848920,1.482180
71.72,Bitung,Sulawesi Utara,autonomous_city,1648637,125.128240,1.440590
71.73,Tomohon,Sulawesi Utara,autonomous_city,1623446,124.803790,1.316780
71.74,Kotamobagu,Sulawesi Utara,autonomous_city,1639500,124.312080,0.741940
72.71,Palu,Sulawesi Tengah,autonomous_city,1633034,119.870830,-0.908330
73.71,Makassar,Sulawesi Selatan,autonomous_city,1622786,119.431940,-5.148610
73.72,Parepare,Sulawesi Selatan,autonomous_city,1632353,119.625500,-4.013500
73.73,Palopo,Sulawesi Selatan,autonomous_city,1633037,120.196940,-2.992500
74.71,Kendari,Sulawesi Tenggara,autonomous_city,1640344,122.515070,-3.977800
74.72,Bau Bau,Sulawesi Tenggara,autonomous_city,1649541,122.602400,-5.463300
75.71,Gorontalo,Gorontalo,autonomous_city,1643837,123.062500,0.537500
81.71,Ambon,Maluku,autonomous_city,1651531,128.183330,-3.695830
81.72,Tual,Maluku,autonomous_city,1623197,132.752290,-5.628780
82.71,Ternate,Maluku Utara,autonomous_city,1624041,127.384240,0.790650
82.72,Tidore Kepulauan,Maluku Utara,autonomous_city,1623951,127.445330,0.652770
91.71,Jayapura,Papua,autonomous_city,2082600,140.718130,-2.533710
96.71,Sorong,Papua Barat Daya,autonomous_city,1626542,131.261040,-0.879560
