administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
97145,Derkar,杜胡克省,subdistrict_seat,97145,PPLA3,0,42.823610,37.199890
6998238,Ibrāhīm al Khalīl,杜胡克省,subdistrict_seat,6998238,PPLA3,0,42.569950,37.139630
94911,Kānī Māsī,杜胡克省,subdistrict_seat,94911,PPLA3,0,43.437320,37.227810
89482,Zāwītah,杜胡克省,subdistrict_seat,89482,PPLA3,0,43.144780,36.905470
97478,Al Jabāyish,济加尔省,district_seat,97478,PPLA2,0,47.001960,30.965880
98699,Ar Rifā‘ī,济加尔省,district_seat,98699,PPLA2,0,46.107780,31.720790
98622,Ash Shaţrah,济加尔省,district_seat,98622,PPLA2,182175,46.172700,31.409060
90510,Sūq ash Shuyūkh,济加尔省,district_seat,90510,PPLA2,0,46.454370,30.890690
98854,Nasiriyah,济加尔省,governorate_capital,98854,PPLA,558400,46.257260,31.057990
99439,Nāḩiyat al Fuhūd,济加尔省,populated_place_5000_plus,99439,PPL,21551,46.722780,30.969720
92511,Qal‘at Sukkar,济加尔省,populated_place_5000_plus,92511,PPL,110000,46.073210,31.863200
99350,Al Ḩayy,瓦西特省,district_seat,99350,PPLA2,78272,46.043450,32.174190
99548,Al ‘Azīzīyah,瓦西特省,district_seat,99548,PPLA2,44751,45.063590,32.909410
98846,An Nu‘mānīyah,瓦西特省,district_seat,98846,PPLA2,110000,45.412930,32.556210
98459,Aş Şuwayrah,瓦西特省,district_seat,98459,PPLA2,77200,44.775830,32.925560
98198,Badrah,瓦西特省,district_seat,98198,PPLA2,0,45.933440,33.115080
99131,Al-Kut,瓦西特省,governorate_capital,99131,PPLA,315162,45.818170,32.512800
98685,Ar Rumaythah,穆萨纳省,district_seat,98685,PPLA2,47248,45.203770,31.528450
98533,As Salmān,穆萨纳省,district_seat,98533,PPLA2,0,44.539430,30.504640
98530,As Samawah,穆萨纳省,governorate_capital,98530,PPLA,152890,45.294400,31.331980
99182,Al Kaḩlā’,米桑省,district_seat,99182,PPLA2,0,47.294500,31.667890
99070,Al Maymūnah,米桑省,district_seat,99070,PPLA2,0,46.969130,31.678440
92537,Qal‘at Şāliḩ,米桑省,district_seat,92537,PPLA2,39698,47.293620,31.528020
99306,‘Alī al Gharbī,米桑省,district_seat,99306,PPLA2,19711,46.687940,32.461860
99608,Al ‘Amārah,米桑省,governorate_capital,99608,PPLA,323302,47.144830,31.835610
7374646,Nāḩiyat Alī ash Sharqī,米桑省,subdistrict_seat,7374646,PPLA3,0,46.749280,32.122870
99834,Al Manādhirah,纳杰夫省,district_seat,99834,PPLA2,0,44.486490,31.906920
98860,Najaf,纳杰夫省,governorate_capital,98860,PPLA,482576,44.346250,32.025940
99060,Al Mishkhāb,纳杰夫省,populated_place_5000_plus,99060,PPL,23189,44.489300,31.804370
99135,Kufa,纳杰夫省,populated_place_5000_plus,99135,PPL,110000,44.440170,32.051140
98012,Baynjiwayn,苏莱曼尼亚省,district_seat,98012,PPLA2,27116,45.949080,35.620540
97329,Chwarta,苏莱曼尼亚省,district_seat,97329,PPLA2,0,45.571380,35.720570
384945,Derbendîxan,苏莱曼尼亚省,district_seat,384945,PPLA2,54896,45.686630,35.112070
96953,Dukan,苏莱曼尼亚省,district_seat,96953,PPLA2,0,44.962820,35.929220
97417,Jamjamāl,苏莱曼尼亚省,district_seat,97417,PPLA2,42593,44.834300,35.533560
95005,Kelar,苏莱曼尼亚省,district_seat,95005,PPLA2,250000,45.318520,34.628050
93562,Mawet,苏莱曼尼亚省,district_seat,93562,PPLA2,1464,45.414220,35.901230
92436,Qeredagh,苏莱曼尼亚省,district_seat,92436,PPLA2,0,45.390600,35.307100
92615,Qeładizê,苏莱曼尼亚省,district_seat,92615,PPLA2,140688,45.130170,36.182540
92052,Rānyah,苏莱曼尼亚省,district_seat,92052,PPLA2,114173,44.882390,36.255110
91283,Seyid Sadiq,苏莱曼尼亚省,district_seat,91283,PPLA2,0,45.866820,35.352780
98463,Sulaymaniyah,苏莱曼尼亚省,governorate_capital,98463,PPLA,878146,45.432900,35.564960
447022,Hajiawa,苏莱曼尼亚省,populated_place_5000_plus,447022,PPL,80000,44.794690,36.235790
13631406,Shūrash,苏莱曼尼亚省,populated_place_5000_plus,13631406,PPL,29960,44.842660,35.515620
6676920,Halshaw,苏莱曼尼亚省,subdistrict_seat,6676920,PPLA3,0,45.272740,36.206840
7377819,Hayraw,苏莱曼尼亚省,subdistrict_seat,7377819,PPLA3,0,45.282790,36.126820
99768,Ad Dawr,萨拉赫丁省,district_seat,99768,PPLA2,0,43.793410,34.455970
91057,Ash Sharqāt,萨拉赫丁省,district_seat,91057,PPLA2,160000,43.228060,35.517220
98112,Balad,萨拉赫丁省,district_seat,98112,PPLA2,42088,44.145740,34.014850
97783,Bayjī,萨拉赫丁省,district_seat,97783,PPLA2,173677,43.488780,34.929150
90026,Ţūz Khūrmātū,萨拉赫丁省,district_seat,90026,PPLA2,120712,44.632560,34.888080
