administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
NPTDC,Nay Pyi Taw,Nay Pyi Taw Union Territory,capital_city_development_area,6611854,96.129720,19.745000
YCDC,Yangon,Yangon Region,city_development_area,1298824,96.156110,16.805280
MCDC,Mandalay,Mandalay Region,city_development_area,1311874,96.083590,21.974730
