administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
61008,Panchapuri,Surkhet,municipality,,81.384498,28.789600
70103,Budhinanda,Bajura,municipality,,81.619199,29.529479
70106,Badimalika,Bajura,municipality,,81.497569,29.432610
70108,Budhiganga,Bajura,municipality,,81.320253,29.362334
70109,Tribeni,Bajura,municipality,,81.421557,29.329267
70202,Bungal,Bajhang,municipality,,80.931379,29.660212
70206,Jayaprithbi,Bajhang,municipality,,81.193560,29.540190
70303,Mahakali,Darchula,municipality,,80.542856,29.804347
70307,Shailyashikhar,Darchula,municipality,,80.571358,29.709209
70403,Puchaundi,Baitadi,municipality,,80.701459,29.599458
70405,Dasharathchand,Baitadi,municipality,,80.432230,29.534844
70408,Melauli,Baitadi,municipality,,80.421600,29.429168
70409,Patan,Baitadi,municipality,,80.579999,29.445201
70502,Amargadhi,Dadeldhura,municipality,,80.584718,29.282566
70505,Parashuram,Dadeldhura,municipality,,80.346359,29.128698
70604,Shikhar,Doti,municipality,,80.820865,29.235216
70605,Dipayal Silgadhi,Doti,municipality,,80.969940,29.263611
70701,Panchdebal Binayak,Achham,municipality,,81.454067,29.108140
70704,Sanphebagar,Achham,municipality,,81.207617,29.268452
70706,Mangalsen,Achham,municipality,,81.226829,29.101625
70708,Kamal bazar,Achham,municipality,,81.339964,29.059858
70803,Godawari,Kailali,municipality,,80.577796,28.869728
70804,Gauriganga,Kailali,municipality,,80.783181,28.752928
70805,Ghodaghodi,Kailali,municipality,,80.941726,28.705406
70807,Lamki Chuha,Kailali,municipality,,81.156081,28.651157
70810,Tikapur,Kailali,municipality,,81.088296,28.485038
70811,Bhajani,Kailali,municipality,,80.965598,28.517307
70813,Dhangadhi,Kailali,sub_metropolitan_city,,80.656386,28.693048
70901,Krishnapur,Kanchanpur,municipality,,80.470720,28.861134
70902,Shuklaphanta,Kanchanpur,municipality,,80.379789,28.928697
70903,Bedkot,Kanchanpur,municipality,,80.272226,28.993622
70904,Bhimdatta,Kanchanpur,municipality,,80.169595,29.006718
70905,Dodhara Chadani,Kanchanpur,municipality,,80.086194,28.896020
70907,Punarbas,Kanchanpur,municipality,,80.478687,28.647601
70908,Belouri,Kanchanpur,municipality,,80.354201,28.700230
