administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
172173,‘Ayn ash Sharqīyah,拉塔基亚省,subdistrict_seat,172173,PPLA3,0,36.099730,35.331690
172157,‘Ayn at Tīnah,拉塔基亚省,subdistrict_seat,172157,PPLA3,0,36.100980,35.564450
164626,Shahbā,苏韦达省,district_seat,164626,PPLA2,14784,36.628470,32.852370
164917,Şalkhad,苏韦达省,district_seat,164917,PPLA2,9155,36.711140,32.492000
172408,As-Suwayda,苏韦达省,governorate_capital,172408,PPLA,59052,36.569510,32.708960
166141,Qanawāt,苏韦达省,populated_place_5000_plus,166141,PPL,8324,36.614490,32.754030
164952,Şalākhid,苏韦达省,populated_place_5000_plus,164952,PPL,12842,36.572840,32.871490
173880,Al Ghāriyah,苏韦达省,subdistrict_seat,173880,PPLA3,0,36.650670,32.393320
172441,Al Mazra‘ah,苏韦达省,subdistrict_seat,172441,PPLA3,0,36.478380,32.781520
173414,Al Mushannaf,苏韦达省,subdistrict_seat,173414,PPLA3,0,36.775930,32.743790
173331,Al Qurayyā,苏韦达省,subdistrict_seat,173331,PPLA3,6789,36.597760,32.543370
12795,Aş Şūrah aş Şaghīrah,苏韦达省,subdistrict_seat,12795,PPLA3,0,36.574200,33.032470
170689,Dhībbīn,苏韦达省,subdistrict_seat,170689,PPLA3,0,36.563320,32.436910
167408,Malaḩ,苏韦达省,subdistrict_seat,167408,PPLA3,0,36.853770,32.506800
164479,Shaqqā,苏韦达省,subdistrict_seat,164479,PPLA3,5116,36.696530,32.897730
5174,‘Arīqah,苏韦达省,subdistrict_seat,5174,PPLA3,0,36.483420,32.889940
174018,Al Bāb,阿勒颇省,district_seat,174018,PPLA2,130745,37.515700,36.370510
172503,As Safīrah,阿勒颇省,district_seat,172503,PPLA2,63708,37.372510,36.076960
172082,I‘zāz,阿勒颇省,district_seat,172082,PPLA2,66138,37.046280,36.586620
169179,Jarābulus,阿勒颇省,district_seat,169179,PPLA2,24997,38.011110,36.817500
167357,Manbij,阿勒颇省,district_seat,167357,PPLA2,99497,37.954950,36.528150
174186,‘Afrīn,阿勒颇省,district_seat,174186,PPLA2,48693,36.869540,36.511940
172256,‘Ayn al ‘Arab,阿勒颇省,district_seat,172256,PPLA2,50000,38.353470,36.890950
170063,Aleppo,阿勒颇省,governorate_capital,170063,PPLA,2098210,37.161170,36.201240
171694,Batabo,阿勒颇省,populated_place_5000_plus,171694,PPL,25560,36.739790,36.134470
166285,Kabbasin,阿勒颇省,populated_place_5000_plus,166285,PPL,51230,37.568570,36.432740
168061,Qabbāsīn,阿勒颇省,populated_place_5000_plus,168061,PPL,12000,38.155980,36.307740
174407,Abū Qalqal,阿勒颇省,subdistrict_seat,174407,PPLA3,0,38.119840,36.438060
174115,Akhtarīn,阿勒颇省,subdistrict_seat,174115,PPLA3,0,37.335710,36.510720
