administrative_code,name,official_name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
3191839,Ravne na Koroškem,Ravne na Koroškem,科罗什卡统计区,official_city,3191839,PPLA,6979,14.970530,46.543150
3190536,Slovenj Gradec,Slovenj Gradec,科罗什卡统计区,official_city,3190536,PPLA,7249,15.083770,46.510880
3202781,Celje,Celje,萨维尼亚统计区,official_city,3202781,PPLA,38059,15.260440,46.230920
3196760,Laško,Laško,萨维尼亚统计区,official_city,3196760,PPLA,3456,15.235550,46.154630
3191580,Rogaška Slatina,Rogaška Slatina,萨维尼亚统计区,official_city,3191580,PPLA,5111,15.639120,46.237330
3190530,Slovenske Konjice,Slovenske Konjice,萨维尼亚统计区,official_city,3190530,PPLA,4869,15.423290,46.337350
3189075,Velenje,Velenje,萨维尼亚统计区,official_city,3189075,PPLA,24327,15.112770,46.357190
3339120,Zreče,Zreče,萨维尼亚统计区,official_city,3339120,PPLA,2935,15.379170,46.382220
3191029,Šentjur,Šentjur,萨维尼亚统计区,official_city,3191029,PPLA,4940,15.397500,46.217220
3190311,Šoštanj,Šoštanj,萨维尼亚统计区,official_city,3190311,PPLA,2880,15.048610,46.380000
3186844,Žalec,Žalec,萨维尼亚统计区,official_city,3186844,PPLA,4943,15.164820,46.251510
