administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
3200651,Glamoč,波黑联邦,municipal_seat,3200651,PPLA3,4016,16.848610,44.045830
3200396,Goražde,波黑联邦,municipal_seat,3200396,PPLA2,17650,18.975640,43.667950
3199904,Gornji Vakuf,波黑联邦,municipal_seat,3199904,PPLA3,7014,17.588330,43.938060
3199744,Gradačac,波黑联邦,municipal_seat,3199744,PPLA3,15659,18.427640,44.878510
3199779,Gračanica,波黑联邦,municipal_seat,3199779,PPLA3,15758,18.310100,44.703070
3199509,Grude,波黑联邦,municipal_seat,3199509,PPLA3,4627,17.414490,43.372080
3199438,Hadžići,波黑联邦,municipal_seat,3199438,PPLA3,7173,18.206670,43.822220
3199145,Ilidža,波黑联邦,municipal_seat,3199145,PPLA3,71277,18.306970,43.831480
3199142,Ilijaš,波黑联邦,municipal_seat,3199142,PPLA3,5855,18.271280,43.951280
3344411,Jablanica,波黑联邦,municipal_seat,3344411,PPLA3,6209,17.761670,43.660280
3198934,Jajce,波黑联邦,municipal_seat,3198934,PPLA3,9763,17.270590,44.342030
3198490,Kakanj,波黑联邦,municipal_seat,3198490,PPLA3,12406,18.122920,44.133110
3198459,Kalesija,波黑联邦,municipal_seat,3198459,PPLA3,2039,18.907130,44.437650
3198138,Kiseljak,波黑联邦,municipal_seat,3198138,PPLA3,8475,18.081320,43.942950
3198126,Kladanj,波黑联邦,municipal_seat,3198126,PPLA3,6783,18.692740,44.226690
3198050,Ključ,波黑联邦,municipal_seat,3198050,PPLA3,7245,16.776820,44.532510
3198026,Klokotnica,波黑联邦,municipal_seat,3198026,PPLA3,0,18.188840,44.732900
3337476,Konjic,波黑联邦,municipal_seat,3337476,PPLA3,15950,17.960820,43.651260
3197296,Kreševo,波黑联邦,municipal_seat,3197296,PPLA3,0,18.043330,43.865560
3196915,Kupres,波黑联邦,municipal_seat,3196915,PPLA3,0,17.276390,43.992730
3196410,Livno,波黑联邦,municipal_seat,3196410,PPLA2,11748,17.007460,43.826950
3196324,Ljubuški,波黑联邦,municipal_seat,3196324,PPLA3,9987,17.545000,43.196940
