administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
MALIR-MALIR-DISTRICT-MUNICIPAL-CORPORATION,Malir,Malir,district_municipal_corporation,11744837,67.313750,25.145930
MATIARI-HALA-MUNICIPAL-COMMITTEE,Hala,Matiari,municipal_committee,1177278,68.421980,25.814590
MIRPUR-KHAS-MIRPUR-KHAS-MUNICIPAL-COMMITTEE,Mirpur Khas,Mirpur Khas,municipal_committee,1170295,69.012550,25.527600
NAUSHAHRO-FEROZE-MORO-MUNICIPAL-COMMITTEE,Moro,Naushahro Feroze,municipal_committee,1170013,68.000160,26.663170
SANGHAR-SANGHAR-MUNICIPAL-COMMITTEE,Sanghar,Sanghar,municipal_committee,1166164,68.949170,26.046940
SANGHAR-SHAHDADPUR-MUNICIPAL-COMMITTEE,Shahdadpur,Sanghar,municipal_committee,1165635,68.622800,25.925390
SANGHAR-SINJHORO-MUNICIPAL-COMMITTEE,Sinjhoro,Sanghar,municipal_committee,1164776,68.808670,26.030080
SANGHAR-TANDO-ADAM-MUNICIPAL-COMMITTEE,Tando Adam,Sanghar,municipal_committee,1163967,68.661960,25.768180
SHAHEED-BENAZIRABAD-NAWABSHAH-MUNICIPAL-COMMITTEE,Nawabshah,Shaheed Benazirabad,municipal_committee,1169116,68.403690,26.239390
SHIKARPUR-SHIKARPUR-MUNICIPAL-COMMITTEE,Shikarpur,Shikarpur,municipal_committee,1165108,68.638230,27.955580
SUKKUR-ROHRI-MUNICIPAL-COMMITTEE,Rohri,Sukkur,municipal_committee,1166827,68.895030,27.692030
SUKKUR-SUKKUR-MUNICIPAL-CORPORATION,Sukkur,Sukkur,municipal_corporation,1164408,68.858890,27.703230
TANDO-ALLAHYAR-TANDO-ALLAHYAR-MUNICIPAL-COMMITTEE,Tando Allahyar,Tando Allahyar,municipal_committee,1163965,68.717450,25.460500
TANDO-MUHAMMAD-KHAN-TANDO-MUHAMMAD-KHAN-MUNICIPAL-COMMITTEE,Tando Muhammad Khan,Tando Muhammad Khan,municipal_committee,1163952,68.536770,25.123840
THARPARKAR-MITHI-MUNICIPAL-COMMITTEE,Mithi,Tharparkar,municipal_committee,1384466,69.383300,24.765000
THATTA-THATTA-MUNICIPAL-COMMITTEE,Thatta,Thatta,municipal_committee,1163582,67.923530,24.747450
UMER-KOT-UMERKOT-MUNICIPAL-COMMITTEE,Umerkot,Umer Kot,municipal_committee,1162959,69.741840,25.363290
