administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
BSB,Bandar Seri Begawan,Brunei-Muara,capital_municipal_area,1820906,114.940060,4.890350
KB,Kuala Belait,Belait,municipal_area,1820491,114.231200,4.583610
SERIA,Seria,Belait,municipal_area,1820187,114.324760,4.606370
TUTONG,Tutong,Tutong,municipal_area,1820071,114.649170,4.802780
