administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
250567,Manshīyat Banī Ḩasan,马弗拉克省,subdistrict_seat,250567,PPLA3,0,36.079330,32.370660
247021,Samā as Sirḩān,马弗拉克省,subdistrict_seat,247021,PPLA3,0,36.243630,32.468590
246371,Umm al Jimāl,马弗拉克省,subdistrict_seat,246371,PPLA3,0,36.367880,32.328630
246345,Umm al Qiţţayn,马弗拉克省,subdistrict_seat,246345,PPLA3,4225,36.628260,32.314490
247176,Şabḩā,马弗拉克省,subdistrict_seat,247176,PPLA3,5315,36.501590,32.326960
249153,Ḩawshā,马弗拉克省,subdistrict_seat,249153,PPLA3,0,36.099030,32.451440
249664,Dhībān,马达巴省,district_seat,249664,PPLA2,0,35.782870,31.498890
248370,Mādabā,马达巴省,governorate_capital,248370,PPLA,82335,35.793920,31.715990
248424,Al Fayşalīyah,马达巴省,subdistrict_seat,248424,PPLA3,0,35.769220,31.749090
250767,Al ‘Arīḑ,马达巴省,subdistrict_seat,250767,PPLA3,0,35.657360,31.558390
248774,Juraynah,马达巴省,subdistrict_seat,248774,PPLA3,0,35.794660,31.760000
247916,Mulayḩ,马达巴省,subdistrict_seat,247916,PPLA3,0,35.807160,31.585170
248293,Mā‘īn,马达巴省,subdistrict_seat,248293,PPLA3,0,35.732000,31.680020
