administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
08225,常陸大宮市,茨城県,municipal_city,7452680,140.339900,36.613710
08226,那珂市,茨城県,municipal_city,2111741,140.479430,36.469340
08227,筑西市,茨城県,municipal_city,7452678,139.986920,36.289380
08228,坂東市,茨城県,municipal_city,7452677,139.887870,36.063840
08229,稲敷市,茨城県,municipal_city,8304034,140.368890,35.945630
08230,かすみがうら市,茨城県,municipal_city,8741149,140.302050,36.109370
08231,桜川市,茨城県,municipal_city,8304035,140.107920,36.327460
08232,神栖市,茨城県,municipal_city,2112399,140.711710,35.851260
08233,行方市,茨城県,municipal_city,7452804,140.471730,36.065260
08234,鉾田市,茨城県,municipal_city,7452799,140.519930,36.173370
08235,つくばみらい市,茨城県,municipal_city,7452808,140.038120,35.982010
08236,小美玉市,茨城県,municipal_city,7452805,140.359800,36.204030
09201,宇都宮市,栃木県,municipal_city,1849052,139.886570,36.596880
09202,足利市,栃木県,municipal_city,1865004,139.453010,36.359310
09203,栃木市,栃木県,municipal_city,7453590,139.672430,36.387310
09204,佐野市,栃木県,municipal_city,7453517,139.535780,36.424060
09205,鹿沼市,栃木県,municipal_city,1860097,139.641490,36.575500
09206,日光市,栃木県,municipal_city,1861696,139.700000,36.750000
09208,小山市,栃木県,municipal_city,1853473,139.801950,36.308000
09209,真岡市,栃木県,municipal_city,2111835,140.050000,36.450000
09210,大田原市,栃木県,municipal_city,2111324,140.119150,36.861290
09211,矢板市,栃木県,municipal_city,1848775,139.898090,36.827460
09213,那須塩原市,栃木県,municipal_city,7453513,139.910520,36.990850
09214,さくら市,栃木県,municipal_city,7453516,140.002890,36.723620
09215,那須烏山市,栃木県,municipal_city,7453512,140.134050,36.662700
09216,下野市,栃木県,municipal_city,8739981,139.861110,36.402910
10201,前橋市,群馬県,municipal_city,1857842,139.131100,36.414320
10202,高崎市,群馬県,municipal_city,1850994,138.970210,36.375040
10203,桐生市,群馬県,municipal_city,7453839,139.362140,36.440150
10204,伊勢崎市,群馬県,municipal_city,1861435,139.218230,36.321260
10205,太田市,群馬県,municipal_city,1853626,139.366670,36.300000
10206,沼田市,群馬県,municipal_city,7453843,139.183530,36.673710
10207,館林市,群馬県,municipal_city,7453849,139.535330,36.245970
10208,渋川市,群馬県,municipal_city,1852593,138.983330,36.500000
10209,藤岡市,群馬県,municipal_city,7453836,138.999180,36.192130
10210,富岡市,群馬県,municipal_city,1850090,138.883330,36.250000
10211,安中市,群馬県,municipal_city,7453835,138.776470,36.340790
10212,みどり市,群馬県,municipal_city,7453841,139.347280,36.530440
11100,さいたま市,埼玉県,municipal_city,1849187,139.645540,35.861000
11201,川越市,埼玉県,municipal_city,1859739,139.479240,35.911490
11202,熊谷市,埼玉県,municipal_city,8304212,139.372560,36.160280
11203,川口市,埼玉県,municipal_city,1859726,139.732520,35.833890
11206,行田市,埼玉県,municipal_city,1863481,139.469920,36.148010
11207,秩父市,埼玉県,municipal_city,7464121,138.933470,35.959660
11208,所沢市,埼玉県,municipal_city,1850180,139.458170,35.799680
11209,飯能市,埼玉県,municipal_city,1863182,139.327770,35.855670
11210,加須市,埼玉県,municipal_city,1859584,139.619920,36.136700
11211,本庄市,埼玉県,municipal_city,1862192,139.146270,36.199250
11212,東松山市,埼玉県,municipal_city,1862777,139.391380,36.031830
11214,春日部市,埼玉県,municipal_city,8304213,139.775740,35.982700
11215,狭山市,埼玉県,municipal_city,1852833,139.412140,35.852950
11216,羽生市,埼玉県,municipal_city,7464122,139.553380,36.172510
11217,鴻巣市,埼玉県,municipal_city,10942180,139.520100,36.066340
11218,深谷市,埼玉県,municipal_city,1864030,139.283330,36.200000
11219,上尾市,埼玉県,municipal_city,8304214,139.581590,35.970430
11221,草加市,埼玉県,municipal_city,7464123,139.802160,35.838680
11222,越谷市,埼玉県,municipal_city,1858728,139.790230,35.901080
11223,蕨市,埼玉県,municipal_city,1848902,139.685500,35.825260
11224,戸田市,埼玉県,municipal_city,1850300,139.656990,35.814770
11225,入間市,埼玉県,municipal_city,1861469,139.367540,35.818020
11227,朝霞市,埼玉県,municipal_city,1865056,139.600000,35.800000
11228,志木市,埼玉県,municipal_city,8304215,139.583470,35.836980
11229,和光市,埼玉県,municipal_city,1848915,139.619880,35.789340
11230,新座市,埼玉県,municipal_city,1855405,139.565590,35.793450
11231,桶川市,埼玉県,municipal_city,1854369,139.550000,36.000000
11232,久喜市,埼玉県,municipal_city,7464124,139.649410,36.076640
11233,北本市,埼玉県,municipal_city,7464125,139.530430,36.026150
11234,八潮市,埼玉県,municipal_city,11668552,139.846690,35.809180
11235,富士見市,埼玉県,municipal_city,1864112,139.554780,35.853930
11237,三郷市,埼玉県,municipal_city,1856987,139.871850,35.832210
11238,蓮田市,埼玉県,municipal_city,1863058,139.649810,36.001470
11239,坂戸市,埼玉県,municipal_city,1853207,139.405950,35.967760
11240,幸手市,埼玉県,municipal_city,7464126,139.740220,36.070810
11241,鶴ヶ島市,埼玉県,municipal_city,1849586,139.394560,35.935710
11242,日高市,埼玉県,municipal_city,9881554,139.343460,35.908590
11243,吉川市,埼玉県,municipal_city,7464127,139.860900,35.895120
